Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:00,UF,Other,10/24/2020 1:09:04.5,10/24/2020 2:42:54.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:00,UF,Other,10/24/2020 11:30:00.5,10/24/2020 14:59:57.5,,,,,,,Bocaccio sunrise,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:00,UF,Other,10/25/2020 0:52:35.5,10/25/2020 2:47:12.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:00,UF,Other,10/26/2020 0:52:25.5,10/26/2020 2:47:03.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:01,UF,Other,10/27/2020 0:40:23.5,10/27/2020 2:17:05.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:01,UF,Other,10/28/2020 0:55:09.5,10/28/2020 2:19:57.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:02,UF,Other,10/28/2020 9:42:11.5,10/28/2020 14:13:14.5,,,,,,,Bocaccio sunrise,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:03,UF,Other,10/29/2020 0:53:32.5,10/29/2020 2:16:50.5,,,,,,,Noise,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:03,UF,Other,10/30/2020 1:14:11.5,10/30/2020 2:13:46.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:03,UF,Other,10/31/2020 1:08:04.5,10/31/2020 2:21:04.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:03,UF,Other,11/1/2020 0:59:00.5,11/1/2020 2:28:20.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:04,UF,Other,11/2/2020 1:04:52.5,11/2/2020 2:34:12.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:04,UF,Other,11/3/2020 0:55:45.5,11/3/2020 2:08:43.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:04,UF,Other,11/4/2020 0:39:16.5,11/4/2020 2:23:29.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:04,UF,Other,11/5/2020 0:45:04.5,11/5/2020 2:14:27.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:04,UF,Other,11/6/2020 0:44:56.5,11/6/2020 1:59:23.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:04,UF,Other,11/8/2020 1:00:59.5,11/8/2020 2:24:24.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:06,UF,Other,11/12/2020 0:48:32.5,11/12/2020 2:11:55.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:06,UF,Other,11/17/2020 0:46:18.5,11/17/2020 1:59:16.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:06,UF,Other,11/18/2020 0:31:15.5,11/18/2020 1:59:09.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:06,UF,Other,11/19/2020 0:38:39.5,11/19/2020 2:01:57.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:07,UF,Other,11/22/2020 0:35:12.5,11/22/2020 2:02:59.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:07,UF,Other,11/27/2020 0:35:56.5,11/27/2020 1:51:49.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:07,UF,Other,11/29/2020 0:43:06.5,11/29/2020 1:59:04.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:08,UF,Other,12/4/2020 0:20:04.5,12/4/2020 1:34:32.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\CI\CI04_06\CI04_06_df24\SanctSound_CI04_06_df24_5s_1Hz_LTSA.ltsa,2/13/2023 12:09,UF,Other,12/9/2020 0:34:17.5,12/9/2020 1:39:45.5,,,,,,,Bocaccio sunset,,
