Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_05\CI01_05_df24\SanctSound_CI01_05_df24_5s1Hz.ltsa,2/1/2023 13:52,UF,Other,6/5/2020 0:34:28.5,6/5/2020 3:33:13.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_05\CI01_05_df24\SanctSound_CI01_05_df24_5s1Hz.ltsa,2/1/2023 13:52,UF,Other,6/5/2020 3:33:13.5,6/5/2020 5:24:53.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_05\CI01_05_df24\SanctSound_CI01_05_df24_5s1Hz.ltsa,2/1/2023 13:52,UF,Other,6/5/2020 3:30:13.5,6/5/2020 4:04:28.5,,,,,,,HF sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_05\CI01_05_df24\SanctSound_CI01_05_df24_5s1Hz.ltsa,2/1/2023 13:52,UF,Other,6/5/2020 3:51:03.5,6/5/2020 11:56:24.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_05\CI01_05_df24\SanctSound_CI01_05_df24_5s1Hz.ltsa,2/1/2023 13:52,UF,Other,6/5/2020 21:37:06.5,6/6/2020 4:02:45.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_05\CI01_05_df24\SanctSound_CI01_05_df24_5s1Hz.ltsa,2/1/2023 13:53,UF,Other,6/6/2020 3:13:35.5,6/6/2020 4:04:15.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_05\CI01_05_df24\SanctSound_CI01_05_df24_5s1Hz.ltsa,2/1/2023 13:53,UF,Other,6/6/2020 3:09:10.5,6/6/2020 3:50:50.5,,,,,,,HF sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_05\CI01_05_df24\SanctSound_CI01_05_df24_5s1Hz.ltsa,2/1/2023 13:53,UF,Other,6/6/2020 3:38:55.5,6/6/2020 11:38:21.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_05\CI01_05_df24\SanctSound_CI01_05_df24_5s1Hz.ltsa,2/1/2023 13:53,UF,Other,6/6/2020 21:39:54.5,6/7/2020 1:26:22.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_05\CI01_05_df24\SanctSound_CI01_05_df24_5s1Hz.ltsa,2/1/2023 13:53,UF,Other,6/7/2020 3:18:02.5,6/7/2020 4:13:07.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_05\CI01_05_df24\SanctSound_CI01_05_df24_5s1Hz.ltsa,2/1/2023 13:53,UF,Other,6/7/2020 3:21:02.5,6/7/2020 3:56:47.5,,,,,,,HF sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_05\CI01_05_df24\SanctSound_CI01_05_df24_5s1Hz.ltsa,2/1/2023 13:53,UF,Other,6/7/2020 3:44:52.5,6/7/2020 11:32:23.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_05\CI01_05_df24\SanctSound_CI01_05_df24_5s1Hz.ltsa,2/1/2023 13:57,UF,Other,6/8/2020 4:05:38.5,6/8/2020 11:48:37.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_05\CI01_05_df24\SanctSound_CI01_05_df24_5s1Hz.ltsa,2/1/2023 13:57,UF,Other,6/8/2020 22:26:01.5,6/9/2020 3:22:29.5,,,,,,,White Seabass,,
