Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:43,UF,Other,2/15/2020 22:04:37.5,2/16/2020 2:19:15.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:44,UF,Other,2/17/2020 0:32:14.5,2/17/2020 3:07:09.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:44,UF,Other,2/18/2020 0:02:20.5,2/18/2020 1:46:40.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:45,UF,Other,2/21/2020 2:13:08.5,2/21/2020 2:36:58.5,,,,,,,HF sunset,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:46,UF,Other,2/26/2020 2:37:39.5,2/26/2020 2:37:39.5,,,,,,,HF sunset,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:46,UF,Other,2/28/2020 18:28:44.5,2/29/2020 2:53:34.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:46,UF,Other,3/1/2020 22:41:34.5,3/2/2020 0:37:49.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:46,UF,Other,3/3/2020 20:33:26.5,3/3/2020 21:58:21.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:47,UF,Other,3/4/2020 23:09:45.5,3/5/2020 0:55:33.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:47,UF,Other,3/6/2020 0:22:37.5,3/6/2020 2:23:22.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:47,UF,Other,3/6/2020 13:46:47.5,3/6/2020 17:28:42.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:47,UF,Other,3/6/2020 22:48:50.5,3/7/2020 8:07:14.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:48,UF,Other,3/7/2020 19:18:41.5,3/8/2020 8:18:59.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:48,UF,Other,3/8/2020 2:17:09.5,3/8/2020 2:40:59.5,,,,,,,HF sunset,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:48,UF,Other,3/8/2020 19:02:09.5,3/9/2020 2:34:57.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:48,UF,Other,3/9/2020 2:20:02.5,3/9/2020 2:55:47.5,,,,,,,HF sunset,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:48,UF,Other,3/9/2020 6:06:20.5,3/9/2020 7:04:25.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:48,UF,Other,3/9/2020 18:35:21.5,3/9/2020 19:27:26.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:49,UF,Other,3/13/2020 21:11:20.5,3/13/2020 23:26:47.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:49,UF,Other,3/14/2020 1:42:22.5,3/14/2020 2:40:27.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:49,UF,Other,3/14/2020 23:20:45.5,3/15/2020 2:37:25.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:50,UF,Other,3/25/2020 23:53:55.5,3/26/2020 2:42:13.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:50,UF,Other,3/28/2020 21:47:47.5,3/28/2020 23:38:02.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:50,UF,Other,3/29/2020 1:16:21.5,3/29/2020 3:15:31.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:51,UF,Other,3/30/2020 1:08:52.5,3/30/2020 2:53:07.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:51,UF,Other,3/30/2020 22:59:10.5,3/31/2020 3:04:53.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:51,UF,Other,3/31/2020 19:17:10.5,4/1/2020 2:48:28.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:51,UF,Other,4/2/2020 10:58:20.5,4/2/2020 13:13:47.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:51,UF,Other,4/3/2020 8:48:40.5,4/3/2020 12:55:54.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:52,UF,Other,4/4/2020 9:28:52.5,4/4/2020 12:55:49.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:52,UF,Other,4/4/2020 22:27:37.5,4/5/2020 2:52:44.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:52,UF,Other,4/5/2020 9:57:01.5,4/5/2020 13:01:39.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:52,UF,Other,4/5/2020 20:40:16.5,4/5/2020 21:30:56.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:52,UF,Other,4/5/2020 22:23:01.5,4/5/2020 23:18:06.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:52,UF,Other,4/6/2020 9:58:27.5,4/6/2020 13:06:04.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:53,UF,Other,4/7/2020 10:14:45.5,4/7/2020 12:57:01.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:53,UF,Other,4/7/2020 23:46:08.5,4/8/2020 1:20:03.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:53,UF,Other,4/8/2020 3:02:48.5,4/8/2020 6:41:36.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:53,UF,Other,4/8/2020 9:59:41.5,4/8/2020 12:55:23.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:53,UF,Other,4/8/2020 19:06:06.5,4/9/2020 2:38:53.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:53,UF,Other,4/9/2020 2:31:23.5,4/9/2020 2:58:13.5,,,,,,,HF sunset,,
\\frosty.ucsd.edu\SanctSound_Decimated_2\CI\CI01\CI01_04\SanctSound_CI01_04_df24\SanctSound_CI01_04_5s_1Hz_df24.ltsa,2/1/2023 11:53,UF,Other,4/9/2020 3:01:13.5,4/9/2020 12:58:14.5,,,,,,,Midshipman,,
