Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
\\frosty.ucsd.edu\SanctSound_Decimated_4\CI\CI01_08\CI01_08_df24\SanctSound_CI01_08_df24_5s1Hz.ltsa,2/3/2023 11:17,UF,Other,7/9/2021 4:09:47.5,7/9/2021 11:46:48.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_4\CI\CI01_08\CI01_08_df24\SanctSound_CI01_08_df24_5s1Hz.ltsa,2/3/2023 11:17,UF,Other,7/10/2021 3:35:23.5,7/10/2021 4:48:23.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\SanctSound_Decimated_4\CI\CI01_08\CI01_08_df24\SanctSound_CI01_08_df24_5s1Hz.ltsa,2/3/2023 11:17,UF,Other,7/10/2021 3:35:23.5,7/10/2021 4:11:08.5,,,,,,,HF sunset,,
\\frosty.ucsd.edu\SanctSound_Decimated_4\CI\CI01_08\CI01_08_df24\SanctSound_CI01_08_df24_5s1Hz.ltsa,2/3/2023 11:17,UF,Other,7/10/2021 4:18:33.5,7/10/2021 11:46:43.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_4\CI\CI01_08\CI01_08_df24\SanctSound_CI01_08_df24_5s1Hz.ltsa,2/3/2023 11:17,UF,Other,7/11/2021 3:18:59.5,7/11/2021 4:15:34.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\SanctSound_Decimated_4\CI\CI01_08\CI01_08_df24\SanctSound_CI01_08_df24_5s1Hz.ltsa,2/3/2023 11:17,UF,Other,7/11/2021 3:35:19.5,7/11/2021 4:08:04.5,,,,,,,HF sunset,,
\\frosty.ucsd.edu\SanctSound_Decimated_4\CI\CI01_08\CI01_08_df24\SanctSound_CI01_08_df24_5s1Hz.ltsa,2/3/2023 11:17,UF,Other,7/11/2021 4:08:04.5,7/11/2021 12:01:33.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_4\CI\CI01_08\CI01_08_df24\SanctSound_CI01_08_df24_5s1Hz.ltsa,2/3/2023 11:18,UF,Other,7/10/2021 23:41:44.5,7/11/2021 1:45:29.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_4\CI\CI01_08\CI01_08_df24\SanctSound_CI01_08_df24_5s1Hz.ltsa,2/3/2023 11:18,UF,Other,7/11/2021 22:03:25.5,7/12/2021 5:16:48.5,,,,,,,White Seabass,,
\\frosty.ucsd.edu\SanctSound_Decimated_4\CI\CI01_08\CI01_08_df24\SanctSound_CI01_08_df24_5s1Hz.ltsa,2/3/2023 11:18,UF,Other,7/12/2021 3:25:08.5,7/12/2021 4:39:33.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\SanctSound_Decimated_4\CI\CI01_08\CI01_08_df24\SanctSound_CI01_08_df24_5s1Hz.ltsa,2/3/2023 11:18,UF,Other,7/12/2021 3:22:08.5,7/12/2021 4:24:43.5,,,,,,,HF sunset,,
\\frosty.ucsd.edu\SanctSound_Decimated_4\CI\CI01_08\CI01_08_df24\SanctSound_CI01_08_df24_5s1Hz.ltsa,2/3/2023 11:18,UF,Other,7/12/2021 4:02:23.5,7/12/2021 12:07:38.5,,,,,,,Midshipman,,
