Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
\\frosty.ucsd.edu\SanctSound_Decimated_3\CI\CI01_07\CI01_07_df24\SanctSound_CI01_07_df24_5s1Hz_LTSA_NEW.ltsa,2/3/2023 10:41,UF,Other,4/1/2021 6:36:23.5,4/1/2021 12:41:11.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\CI\CI01_07\CI01_07_df24\SanctSound_CI01_07_df24_5s1Hz_LTSA_NEW.ltsa,2/3/2023 10:41,UF,Other,4/2/2021 5:52:58.5,4/2/2021 12:39:31.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\CI\CI01_07\CI01_07_df24\SanctSound_CI01_07_df24_5s1Hz_LTSA_NEW.ltsa,2/3/2023 10:41,UF,Other,4/3/2021 5:58:50.5,4/3/2021 12:54:17.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\CI\CI01_07\CI01_07_df24\SanctSound_CI01_07_df24_5s1Hz_LTSA_NEW.ltsa,2/3/2023 10:41,UF,Other,4/4/2021 7:53:20.5,4/4/2021 12:54:09.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\CI\CI01_07\CI01_07_df24\SanctSound_CI01_07_df24_5s1Hz_LTSA_NEW.ltsa,2/3/2023 10:42,UF,Other,4/5/2021 8:54:16.5,4/5/2021 13:05:56.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\CI\CI01_07\CI01_07_df24\SanctSound_CI01_07_df24_5s1Hz_LTSA_NEW.ltsa,2/3/2023 10:42,UF,Other,4/6/2021 9:43:13.5,4/6/2021 12:55:18.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\CI\CI01_07\CI01_07_df24\SanctSound_CI01_07_df24_5s1Hz_LTSA_NEW.ltsa,2/3/2023 10:44,UF,Other,4/8/2021 8:27:02.5,4/8/2021 12:41:40.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\CI\CI01_07\CI01_07_df24\SanctSound_CI01_07_df24_5s1Hz_LTSA_NEW.ltsa,2/3/2023 10:44,UF,Other,4/9/2021 9:45:45.5,4/9/2021 12:47:25.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\CI\CI01_07\CI01_07_df24\SanctSound_CI01_07_df24_5s1Hz_LTSA_NEW.ltsa,2/3/2023 10:44,UF,Other,4/10/2021 9:42:35.5,4/10/2021 13:08:05.5,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\CI\CI01_07\CI01_07_df24\SanctSound_CI01_07_df24_5s1Hz_LTSA_NEW.ltsa,2/3/2023 10:44,UF,Other,4/11/2021 8:36:56.5,4/11/2021 12:59:01.5,,,,,,,Midshipman,,
