Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_06\CI01_06_df24\SanctSound_CI01_06_df24_5s1Hz.ltsa,2/2/2023 11:54,UF,Other,10/23/2020 02:56:28,10/23/2020 04:43:39,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_06\CI01_06_df24\SanctSound_CI01_06_df24_5s1Hz.ltsa,2/2/2023 11:54,UF,Other,10/23/2020 02:40:02,10/23/2020 03:33:42,,,,,,,HF sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_06\CI01_06_df24\SanctSound_CI01_06_df24_5s1Hz.ltsa,2/2/2023 11:54,UF,Other,10/23/2020 06:24:54,10/23/2020 13:24:48,,,,,,,Midshipman,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_06\CI01_06_df24\SanctSound_CI01_06_df24_5s1Hz.ltsa,2/2/2023 11:54,UF,Other,10/23/2020 12:47:33,10/23/2020 14:46:44,,,,,,,Bocaccio sunrise,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_06\CI01_06_df24\SanctSound_CI01_06_df24_5s1Hz.ltsa,2/2/2023 11:54,UF,Other,10/23/2020 10:30:33,10/23/2020 14:49:43,,,,,,,HF sunrise,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_06\CI01_06_df24\SanctSound_CI01_06_df24_5s1Hz.ltsa,2/2/2023 11:54,UF,Other,10/23/2020 06:53:09,10/23/2020 13:42:44,,,,,,,Midshipman,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_06\CI01_06_df24\SanctSound_CI01_06_df24_5s1Hz.ltsa,2/2/2023 11:55,UF,Other,10/24/2020 02:44:27,10/24/2020 03:55:57,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_06\CI01_06_df24\SanctSound_CI01_06_df24_5s1Hz.ltsa,2/2/2023 11:55,UF,Other,10/24/2020 02:37:02,10/24/2020 03:14:12,,,,,,,HF sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_06\CI01_06_df24\SanctSound_CI01_06_df24_5s1Hz.ltsa,2/2/2023 11:55,UF,Other,10/24/2020 06:56:02,10/24/2020 13:11:14,,,,,,,Midshipman,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_06\CI01_06_df24\SanctSound_CI01_06_df24_5s1Hz.ltsa,2/2/2023 11:55,UF,Other,10/24/2020 12:14:39,10/24/2020 14:48:05,,,,,,,Bocaccio sunrise,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_06\CI01_06_df24\SanctSound_CI01_06_df24_5s1Hz.ltsa,2/2/2023 11:55,UF,Other,10/24/2020 12:51:54,10/24/2020 14:45:04,,,,,,,HF sunrise,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_06\CI01_06_df24\SanctSound_CI01_06_df24_5s1Hz.ltsa,2/2/2023 11:56,UF,Other,10/25/2020 02:44:19,10/25/2020 03:39:24,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_2\CI\CI01\CI01_06\CI01_06_df24\SanctSound_CI01_06_df24_5s1Hz.ltsa,2/2/2023 11:56,UF,Other,10/25/2020 02:48:49,10/25/2020 03:36:29,,,,,,,HF sunset,,
