Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 12:53,UF,Other,11/16/2018 1:21:15.5,11/16/2018 2:08:52.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 12:54,UF,Other,11/16/2018 0:35:15.5,11/16/2018 3:45:52.5,,,,,,,Mystery,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 12:56,UF,Other,11/17/2018 1:27:59.5,11/17/2018 2:29:13.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 12:56,UF,Other,11/18/2018 1:22:45.5,11/18/2018 1:58:30.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 12:57,UF,Other,11/19/2018 1:17:37.5,11/19/2018 2:13:46.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 13:03,UF,Other,11/20/2018 1:26:03.5,11/20/2018 2:20:32.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 13:04,UF,Other,11/21/2018 1:20:55.5,11/21/2018 2:17:04.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 13:04,UF,Other,11/22/2018 1:15:46.5,11/22/2018 2:06:45.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 13:09,UF,Other,11/23/2018 1:10:32.5,11/23/2018 2:03:15.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 13:09,UF,Other,11/24/2018 1:20:42.5,11/24/2018 2:27:01.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 13:09,UF,Other,11/25/2018 1:30:47.5,11/25/2018 2:35:31.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 13:10,UF,Other,11/26/2018 1:32:28.5,11/26/2018 2:40:32.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 13:10,UF,Other,11/27/2018 1:32:24.5,11/27/2018 2:55:48.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 13:11,UF,Other,11/28/2018 1:23:50.5,11/28/2018 2:23:24.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 13:11,UF,Other,11/29/2018 1:11:51.5,11/29/2018 2:06:15.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 13:13,UF,Other,11/30/2018 1:11:46.5,11/30/2018 1:57:41.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 13:14,UF,Other,12/1/2018 1:27:01.5,12/1/2018 2:31:40.5,,,,,,,Bocaccio sunset,,
D:\MB\MB01\MB01_01_df48\SanctSound_MB01_01_5s_1Hz_df48.ltsa,6/17/2022 13:14,UF,Other,12/2/2018 1:33:43.5,12/2/2018 3:48:12.5,,,,,,,Bocaccio sunset,,
