Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:34,UF,Other,8/22/2020 2:59:47.5,8/22/2020 4:26:32.5,,,,148,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:49,UF,Other,8/23/2020 3:06:48.5,8/23/2020 4:13:38.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:50,UF,Other,8/24/2020 3:00:21.5,8/24/2020 4:14:31.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:50,UF,Other,8/25/2020 2:46:32.5,8/25/2020 4:09:07.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:51,UF,Other,8/26/2020 2:31:46.5,8/26/2020 3:57:26.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:52,UF,Other,8/27/2020 2:36:53.5,8/27/2020 4:03:33.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:53,UF,Other,8/28/2020 2:39:50.5,8/28/2020 4:06:35.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:53,UF,Other,8/29/2020 2:31:19.5,8/29/2020 3:48:39.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:54,UF,Other,8/30/2020 2:34:21.5,8/30/2020 4:09:26.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:55,UF,Other,8/31/2020 2:31:03.5,8/31/2020 4:00:53.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:55,UF,Other,9/1/2020 2:01:40.5,9/1/2020 3:47:10.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:55,UF,Other,9/2/2020 1:44:48.5,9/2/2020 3:46:03.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:55,UF,Other,9/3/2020 1:43:39.5,9/3/2020 3:33:19.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:56,UF,Other,9/4/2020 1:41:26.5,9/4/2020 3:43:41.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:56,UF,Other,9/5/2020 2:24:08.5,9/5/2020 3:48:43.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:56,UF,Other,9/6/2020 2:26:05.5,9/6/2020 4:03:15.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:56,UF,Other,9/7/2020 2:28:02.5,9/7/2020 3:55:47.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:57,UF,Other,9/8/2020 2:28:54.5,9/8/2020 3:45:14.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:58,UF,Other,9/9/2020 2:25:41.5,9/9/2020 4:00:46.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:58,UF,Other,9/10/2020 1:14:28.5,9/10/2020 3:32:23.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:58,UF,Other,9/11/2020 2:20:10.5,9/11/2020 3:29:10.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:59,UF,Other,9/12/2020 2:17:57.5,9/12/2020 3:33:12.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_06\MB01_06_df24\SanctSound_MB01_06_df24_5s1Hz_LTSA.ltsa,7/26/2022 9:59,UF,Other,9/13/2020 2:16:44.5,9/13/2020 3:30:59.5,,,,,,,Bocaccio sunset,,
