Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_05\MB01_05_df24\SanctSound_MB01_05_df24_1Hz5s.ltsa,7/19/2022 11:41,UF,Other,4/18/2020 3:06:34.5,4/18/2020 4:06:09.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_05\MB01_05_df24\SanctSound_MB01_05_df24_1Hz5s.ltsa,7/19/2022 11:43,UF,Other,4/19/2020 3:11:41.5,4/19/2020 4:13:16.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_05\MB01_05_df24\SanctSound_MB01_05_df24_1Hz5s.ltsa,7/19/2022 11:44,UF,Other,4/20/2020 3:11:35.5,4/20/2020 4:27:50.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_05\MB01_05_df24\SanctSound_MB01_05_df24_1Hz5s.ltsa,7/19/2022 11:44,UF,Other,4/21/2020 3:04:12.5,4/21/2020 4:26:42.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_05\MB01_05_df24\SanctSound_MB01_05_df24_1Hz5s.ltsa,7/19/2022 11:46,UF,Other,4/22/2020 3:09:18.5,4/22/2020 4:06:48.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_05\MB01_05_df24\SanctSound_MB01_05_df24_1Hz5s.ltsa,7/19/2022 11:47,UF,Other,4/23/2020 3:12:26.5,4/23/2020 4:21:26.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_05\MB01_05_df24\SanctSound_MB01_05_df24_1Hz5s.ltsa,7/19/2022 11:47,UF,Other,4/24/2020 3:19:43.5,4/24/2020 5:00:01.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_05\MB01_05_df24\SanctSound_MB01_05_df24_1Hz5s.ltsa,7/19/2022 11:49,UF,Other,4/25/2020 3:20:42.5,4/25/2020 5:37:35.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_05\MB01_05_df24\SanctSound_MB01_05_df24_1Hz5s.ltsa,7/19/2022 11:51,UF,Other,4/26/2020 3:15:28.5,4/26/2020 4:11:53.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_05\MB01_05_df24\SanctSound_MB01_05_df24_1Hz5s.ltsa,7/19/2022 11:51,UF,Other,4/27/2020 3:19:34.5,4/27/2020 4:21:14.5,,,,,,,Bocaccio sunset,,
