Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 8:13,UF,Other,12/12/2020 1:27:34.5,12/12/2020 11:06:08.5,,,,,,,Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 8:13,UF,Other,12/13/2020 1:40:58.5,12/13/2020 11:07:43.5,,,,,,,Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 8:17,UF,Other,12/14/2020 3:18:24.5,12/14/2020 14:05:10.5,,,,,,,Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 8:18,UF,Other,12/14/2020 22:17:06.5,12/15/2020 12:11:00.5,,,,,,,Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 8:19,UF,Other,12/15/2020 23:12:20.5,12/16/2020 11:27:36.5,,,,,,,Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 8:22,UF,Other,12/16/2020 21:59:08.5,12/17/2020 12:57:48.5,,,,,,,Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 8:23,UF,Other,12/17/2020 23:30:59.5,12/18/2020 10:17:44.5,,,,,,,Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 8:25,UF,Other,12/18/2020 0:35:44.5,12/18/2020 2:45:04.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 8:25,UF,Other,12/18/2020 22:49:59.5,12/19/2020 7:41:02.5,,,,,,,Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 8:25,UF,Other,12/19/2020 1:16:24.5,12/19/2020 3:15:34.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 8:26,UF,Other,12/20/2020 0:49:04.5,12/20/2020 9:19:41.5,,,,,,,Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 9:28,UF,Other,12/21/2020 1:12:44.5,12/21/2020 7:13:31.5,,,,,,,​Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 9:29,UF,Other,12/21/2020 1:25:34.5,12/21/2020 2:35:24.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 9:29,UF,Other,12/22/2020 1:10:10.5,12/22/2020 9:15:18.5,,,,,,,​Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 9:38,UF,Other,12/23/2020 1:16:52.5,12/23/2020 11:41:28.5,,,,,,,​Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 9:44,UF,Other,12/24/2020 1:30:19.5,12/24/2020 12:56:14.5,,,,,,,​Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 9:45,UF,Other,12/25/2020 1:20:01.5,12/25/2020 13:21:36.5,,,,,,,​Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 9:46,UF,Other,12/26/2020 1:13:01.5,12/26/2020 14:15:57.5,,,,,,,​Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 9:46,UF,Other,12/26/2020 5:04:29.5,12/26/2020 11:44:27.5,,,,,,,​Mystery high,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 9:46,UF,Other,12/27/2020 0:38:53.5,12/27/2020 10:39:38.5,,,,,,,​Mystery,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,7/28/2022 9:47,UF,Other,12/27/2020 1:21:23.5,12/27/2020 7:51:10.5,,,,,,,​Mystery high,,
