Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_04\SanctSound_MB01_04_df24\SanctSound_MB01_04_5s_1Hz_df24.ltsa,7/14/2022 11:43,UF,Other,12/21/2019 1:20:52.5,12/21/2019 5:49:47.5,,,,,,,Mystery,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_04\SanctSound_MB01_04_df24\SanctSound_MB01_04_5s_1Hz_df24.ltsa,7/14/2022 11:44,UF,Other,12/21/2019 1:29:22.5,12/21/2019 2:44:17.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_04\SanctSound_MB01_04_df24\SanctSound_MB01_04_5s_1Hz_df24.ltsa,7/14/2022 11:45,UF,Other,12/22/2019 1:32:41.5,12/22/2019 2:28:51.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_04\SanctSound_MB01_04_df24\SanctSound_MB01_04_5s_1Hz_df24.ltsa,7/14/2022 11:46,UF,Other,12/23/2019 1:22:24.5,12/23/2019 2:15:09.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_04\SanctSound_MB01_04_df24\SanctSound_MB01_04_5s_1Hz_df24.ltsa,7/14/2022 11:46,UF,Other,12/24/2019 1:24:06.5,12/24/2019 2:15:06.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_04\SanctSound_MB01_04_df24\SanctSound_MB01_04_5s_1Hz_df24.ltsa,7/14/2022 11:47,UF,Other,12/25/2019 1:29:08.5,12/25/2019 2:23:33.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_04\SanctSound_MB01_04_df24\SanctSound_MB01_04_5s_1Hz_df24.ltsa,7/14/2022 11:47,UF,Other,12/25/2019 0:46:33.5,12/25/2019 5:01:53.5,,,,,,,Mystery,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_04\SanctSound_MB01_04_df24\SanctSound_MB01_04_5s_1Hz_df24.ltsa,7/14/2022 11:48,UF,Other,12/26/2019 1:35:26.5,12/26/2019 2:02:41.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_04\SanctSound_MB01_04_df24\SanctSound_MB01_04_5s_1Hz_df24.ltsa,7/14/2022 12:34,UF,Other,12/28/2019 1:25:35.5,12/28/2019 2:21:45.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\sanctsound_decimated_2\MB\MB01\MB01_04\SanctSound_MB01_04_df24\SanctSound_MB01_04_5s_1Hz_df24.ltsa,7/14/2022 12:34,UF,Other,12/28/2019 1:08:10.5,12/28/2019 3:10:40.5,,,,,,,Mystery,,
