Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
\\snowman.ucsd.edu\SanctSound_Decimated\MB\MB01\MB01_03_df24\MB01_03_df24_1Hz_5s_LTSA.ltsa,7/8/2022 9:47,UF,Other,8/23/2019 3:07:52.5,8/23/2019 4:23:02.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\SanctSound_Decimated\MB\MB01\MB01_03_df24\MB01_03_df24_1Hz_5s_LTSA.ltsa,7/8/2022 9:52,UF,Other,8/23/2019 3:06:47.5,8/23/2019 4:01:07.5,,,,,,,HF sunset,,
\\snowman.ucsd.edu\SanctSound_Decimated\MB\MB01\MB01_03_df24\MB01_03_df24_1Hz_5s_LTSA.ltsa,7/8/2022 9:53,UF,Other,8/23/2019 2:19:47.5,8/23/2019 11:55:30.5,,,,,,,Lingcod,,
\\snowman.ucsd.edu\SanctSound_Decimated\MB\MB01\MB01_03_df24\MB01_03_df24_1Hz_5s_LTSA.ltsa,7/8/2022 9:53,UF,Other,8/24/2019 2:51:58.5,8/24/2019 4:26:03.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\SanctSound_Decimated\MB\MB01\MB01_03_df24\MB01_03_df24_1Hz_5s_LTSA.ltsa,7/8/2022 9:54,UF,Other,8/24/2019 3:02:28.5,8/24/2019 3:56:48.5,,,,,,,HF sunset,,
\\snowman.ucsd.edu\SanctSound_Decimated\MB\MB01\MB01_03_df24\MB01_03_df24_1Hz_5s_LTSA.ltsa,7/8/2022 9:55,UF,Other,8/24/2019 4:53:13.5,8/24/2019 11:23:00.5,,,,,,,Lingcod,,
\\snowman.ucsd.edu\SanctSound_Decimated\MB\MB01\MB01_03_df24\MB01_03_df24_1Hz_5s_LTSA.ltsa,7/8/2022 9:56,UF,Other,8/25/2019 2:47:41.5,8/25/2019 4:16:31.5,,,,,,,Bocaccio sunset,,
\\snowman.ucsd.edu\SanctSound_Decimated\MB\MB01\MB01_03_df24\MB01_03_df24_1Hz_5s_LTSA.ltsa,7/8/2022 9:57,UF,Other,8/25/2019 2:57:06.5,8/25/2019 3:45:11.5,,,,,,,HF sunset,,
\\snowman.ucsd.edu\SanctSound_Decimated\MB\MB01\MB01_03_df24\MB01_03_df24_1Hz_5s_LTSA.ltsa,7/8/2022 10:04,UF,Other,8/25/2019 0:44:27.5,8/25/2019 11:19:44.5,,,,,,,Lingcod,,
\\snowman.ucsd.edu\SanctSound_Decimated\MB\MB01\MB01_03_df24\MB01_03_df24_1Hz_5s_LTSA.ltsa,7/8/2022 10:04,UF,Other,8/26/2019 2:45:32.5,8/26/2019 4:09:07.5,,,,,,,Bocaccio sunset,,
