Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 17:44,UF,Other,7/1/2022 3:46:09,7/1/2022 4:45:39,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:20,UF,Other,7/2/2022 3:46:34,7/2/2022 4:46:04,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:20,UF,Other,7/2/2022 3:36:39,7/2/2022 8:20:14,,,,,,,Bocaccio,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:20,UF,Other,7/1/2022 3:44:09,7/1/2022 7:40:09,,,,,,,Bocaccio,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:21,UF,Other,7/3/2022 3:48:35,7/3/2022 5:03:55,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:21,UF,Other,7/3/2022 3:50:30,7/3/2022 9:27:43,,,,,,,Bocaccio,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:21,UF,Other,7/4/2022 3:44:31,7/4/2022 4:59:56,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:22,UF,Other,7/4/2022 3:44:31,7/4/2022 8:34:06,,,,,,,Bocaccio,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:23,UF,Other,7/5/2022 3:38:36,7/5/2022 4:38:06,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:23,UF,Other,7/6/2022 3:42:32,7/6/2022 4:46:02,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:23,UF,Other,7/6/2022 3:42:32,7/6/2022 9:49:30,,,,,,,Bocaccio,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:23,UF,Other,7/7/2022 3:32:40,7/7/2022 4:28:15,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:24,UF,Other,7/7/2022 3:30:40,7/7/2022 11:12:48,,,,,,,Bocaccio,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:24,UF,Other,7/8/2022 3:26:42,7/8/2022 4:30:07,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:25,UF,Other,7/9/2022 3:22:43,7/9/2022 4:28:13,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:26,UF,Other,7/10/2022 3:32:40,7/10/2022 4:30:10,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:26,UF,Other,7/11/2022 3:32:37,7/11/2022 4:24:12,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:30,UF,Other,7/12/2022 3:30:40,7/12/2022 4:34:10,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:30,UF,Other,7/12/2022 3:24:45,7/12/2022 12:06:23,,,,,,,Bocaccio,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:30,UF,Other,7/13/2022 3:20:46,7/13/2022 4:40:06,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:30,UF,Other,7/14/2022 3:06:53,7/14/2022 4:26:13,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:31,UF,Other,7/14/2022 3:02:53,7/14/2022 11:44:31,,,,,,,Bocaccio,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:31,UF,Other,7/15/2022 3:24:45,7/15/2022 4:28:15,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:35,UF,Other,7/15/2022 3:28:45,7/15/2022 8:06:25,,,,,,,Bocaccio,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:35,UF,Other,7/16/2022 3:26:40,7/16/2022 4:18:15,,,,,,,Bocaccio sunset,,
J:\MB01_11\MB01_11_df24_NEW\MB01_11.ltsa,8/14/2024 18:36,UF,Other,7/16/2022 3:30:35,7/16/2022 6:29:10,,,,,,,Bocaccio,,
