Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
Q:\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,9/30/2021 15:54,UF,Other,4/10/2021 2:56:00,4/10/2021 11:47:00,,,,,,,Midshipman,,
Q:\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,9/30/2021 15:55,UF,Other,4/18/2021 6:05:00,4/18/2021 10:44:00,,,,,,,Midshipman,,
Q:\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,9/30/2021 15:55,UF,Other,4/19/2021 5:32:00,4/19/2021 12:49:00,,,,,,,Midshipman,,
Q:\MB01_07\MB01_07_df24\SanctSound_MB01_07_df24_5s_1Hz_LTSA.ltsa,9/30/2021 15:56,UF,Other,4/20/2021 4:10:00,4/20/2021 12:07:00,,,,,,,Midshipman,,
