Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:04,UF,Other,4/25/2021 6:08:00,4/25/2021 11:51:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:05,UF,Other,4/30/2021 4:02:00,4/30/2021 8:53:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:07,UF,Other,5/15/2021 7:27:00,5/15/2021 10:34:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:08,UF,Other,5/17/2021 5:11:00,5/17/2021 11:21:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:08,UF,Other,5/25/2021 4:04:00,5/25/2021 11:47:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:09,UF,Other,5/26/2021 3:42:00,5/26/2021 10:57:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:11,UF,Other,5/27/2021 4:19:00,5/27/2021 10:50:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:11,UF,Other,5/28/2021 3:48:00,5/28/2021 10:08:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:11,UF,Other,5/29/2021 3:43:00,5/29/2021 11:56:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:11,UF,Other,5/30/2021 5:27:00,5/30/2021 11:48:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:12,UF,Other,5/31/2021 6:06:00,5/31/2021 11:34:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:12,UF,Other,6/1/2021 4:43:00,6/1/2021 11:22:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:16,UF,Other,6/2/2021 5:15:00,6/2/2021 12:14:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:16,UF,Other,6/3/2021 5:07:00,6/3/2021 11:47:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:16,UF,Other,6/4/2021 3:45:00,6/4/2021 12:01:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:17,UF,Other,6/5/2021 3:52:00,6/5/2021 12:19:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:17,UF,Other,6/6/2021 3:57:00,6/6/2021 11:57:00,,,,,,,Midshipman,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB01_08\MB01_08_df24\SanctSound_MB01_08_df24_5s1Hz.ltsa,3/7/2022 3:17,UF,Other,6/7/2021 3:49:00,6/7/2021 11:59:00,,,,,,,Midshipman,,
