Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:41,UF,Other,4/23/2019 3:24:07,4/23/2019 11:29:26,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:42,UF,Other,4/24/2019 3:24:42,4/24/2019 9:15:20,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:42,UF,Other,4/27/2019 3:46:37,4/27/2019 11:38:32,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:45,UF,Other,5/23/2019 4:25:58,5/23/2019 11:07:59,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:45,UF,Other,5/24/2019 3:28:29,5/24/2019 11:18:14,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:45,UF,Other,5/25/2019 3:43:14,5/25/2019 10:55:44,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:46,UF,Other,5/26/2019 3:31:55,5/26/2019 11:40:15,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:46,UF,Other,5/27/2019 3:23:32,5/27/2019 11:18:32,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:46,UF,Other,5/28/2019 3:20:29,5/28/2019 12:21:39,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:46,UF,Other,5/29/2019 3:36:40,5/29/2019 12:09:34,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:47,UF,Other,5/30/2019 3:32:43,5/30/2019 12:00:30,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:47,UF,Other,5/31/2019 3:48:15,5/31/2019 11:46:12,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:47,UF,Other,6/1/2019 3:49:37,6/1/2019 9:49:10,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:48,UF,Other,6/3/2019 4:07:57,6/3/2019 11:27:12,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:48,UF,Other,6/5/2019 3:35:41,6/5/2019 12:03:27,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:48,UF,Other,6/6/2019 3:34:48,6/6/2019 12:07:00,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:49,UF,Other,6/7/2019 3:34:39,6/7/2019 12:18:00,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:49,UF,Other,6/8/2019 3:39:46,6/8/2019 12:09:41,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:50,UF,Other,6/9/2019 3:55:12,6/9/2019 11:51:43,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:50,UF,Other,6/10/2019 4:00:20,6/10/2019 12:03:30,,,,,,,Midshipman,,
R:\MB\MB01\MB01_02_df24\LTSAout_MB01_02_df24_5s_1Hz.ltsa,7/14/2021 8:50,UF,Other,6/11/2019 3:55:40,6/11/2019 12:05:29,,,,,,,Midshipman,,
