Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB02_06\MB02_06_df24\SanctSound_MB02_06_df24_5s_1Hz_LTSA.ltsa,7/27/2022 16:41,UF,Other,8/22/2020 2:48:42.5,8/22/2020 4:19:52.5,,,,,,,Bocaccio sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB02_06\MB02_06_df24\SanctSound_MB02_06_df24_5s_1Hz_LTSA.ltsa,7/27/2022 16:41,UF,Other,8/22/2020 3:00:47.5,8/22/2020 4:02:42.5,,,,,,,HF sunset,,
\\frosty.ucsd.edu\sanctsound_decimated_3\MB\MB02_06\MB02_06_df24\SanctSound_MB02_06_df24_5s_1Hz_LTSA.ltsa,7/27/2022 16:41,UF,Other,8/22/2020 2:43:32.5,8/22/2020 12:50:50.5,,,,,,,HF,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB\MB02_06\MB02_06_df24\SanctSound_MB02_06_df24_5s_1Hz_LTSA.ltsa,8/3/2022 10:52,UF,Other,8/22/2020 2:53:57.5,8/22/2020 13:01:32.5,,,,,,,Bocaccio,,
\\frosty.ucsd.edu\SanctSound_Decimated_3\MB\MB02_06\MB02_06_df24\SanctSound_MB02_06_df24_5s_1Hz_LTSA.ltsa,8/3/2022 10:52,UF,Other,8/22/2020 11:17:45.5,8/22/2020 13:13:27.5,,,,,,,Bocaccio sunrise,,
