Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:02,UF,Other,11/16/2018 0:24:44.5,11/16/2018 6:26:12.5,,,,,,,Mystery,,
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:02,UF,Other,11/16/2018 1:27:29.5,11/16/2018 4:22:55.5,,,,,,,Mystery high,,
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:02,UF,Other,11/17/2018 0:10:58.5,11/17/2018 6:14:35.5,,,,,,,Mystery,,
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:02,UF,Other,11/17/2018 1:31:28.5,11/17/2018 5:08:45.5,,,,,,,Mystery high,,
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:03,UF,Other,11/18/2018 0:39:09.5,11/18/2018 6:31:16.5,,,,,,,Mystery,,
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:03,UF,Other,11/18/2018 1:33:29.5,11/18/2018 4:33:13.5,,,,,,,Mystery high,,
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:03,UF,Other,11/19/2018 0:47:24.5,11/19/2018 6:10:17.5,,,,,,,Mystery,,
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:04,UF,Other,11/19/2018 1:30:14.5,11/19/2018 4:50:53.5,,,,,,,Mystery high,,
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:04,UF,Other,11/20/2018 1:00:55.5,11/20/2018 5:55:37.5,,,,,,,Mystery,,
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:05,UF,Other,11/20/2018 1:49:00.5,11/20/2018 4:17:24.5,,,,,,,Mystery high,,
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:06,UF,Other,11/21/2018 1:15:30.5,11/21/2018 5:50:17.5,,,,,,,Mystery,,
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:07,UF,Other,11/21/2018 1:31:10.5,11/21/2018 4:06:49.5,,,,,,,Mystery high,,
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:07,UF,Other,11/22/2018 0:17:56.5,11/22/2018 3:46:55.5,,,,,,,Off effort,,
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:10,UF,Other,11/23/2018 1:19:32.5,11/23/2018 3:50:01.5,,,,,,,Mystery,,
\\snowman.ucsd.edu\sanctsound_decimated\MB\MB02\MB02_01_df48\LTSAout_MB02_01_5s_1Hz.ltsa,7/8/2022 18:10,UF,Other,11/23/2018 1:44:37.5,11/23/2018 3:18:41.5,,,,,,,Mystery high,,
