Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:32,UF,Other,2/4/2023 0:42:38,2/4/2023 14:08:52,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:33,UF,Other,2/5/2023 0:04:40,2/5/2023 11:18:09,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:33,UF,Other,2/6/2023 0:31:14,2/6/2023 13:55:33,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:33,UF,Other,2/7/2023 0:14:12,2/7/2023 10:36:30,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:34,UF,Other,2/8/2023 0:38:52,2/8/2023 14:24:07,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:34,UF,Other,2/9/2023 0:38:51,2/9/2023 14:31:41,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:35,UF,Other,2/10/2023 0:35:06,2/10/2023 13:51:50,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:36,UF,Other,2/11/2023 0:29:20,2/11/2023 14:33:35,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:37,UF,Other,2/12/2023 22:56:15,2/13/2023 14:18:21,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:37,UF,Other,2/13/2023 22:48:44,2/14/2023 14:24:05,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:37,UF,Other,2/14/2023 22:25:57,2/15/2023 13:42:18,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:37,UF,Other,2/15/2023 21:27:05,2/16/2023 13:12:02,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:38,UF,Other,2/16/2023 23:22:51,2/17/2023 14:14:36,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:38,UF,Other,2/18/2023 0:10:25,2/18/2023 14:20:14,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:38,UF,Other,2/18/2023 23:07:32,2/19/2023 14:03:10,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:41,UF,Other,2/20/2023 1:41:28,2/20/2023 14:31:36,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:41,UF,Other,2/21/2023 1:39:35,2/21/2023 14:48:44,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:41,UF,Other,2/22/2023 1:49:04,2/22/2023 10:25:02,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:42,UF,Other,2/22/2023 20:26:22,2/23/2023 13:11:59,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:42,UF,Other,2/23/2023 20:47:16,2/24/2023 12:43:26,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:42,UF,Other,2/25/2023 0:21:45,2/25/2023 13:25:13,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:42,UF,Other,2/26/2023 0:46:27,2/26/2023 14:01:21,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:43,UF,Other,2/27/2023 2:00:24,2/27/2023 13:47:57,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:43,UF,Other,2/28/2023 1:47:10,2/28/2023 13:53:45,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:43,UF,Other,2/28/2023 21:55:32,3/1/2023 12:41:33,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:44,UF,Other,3/1/2023 22:48:41,3/2/2023 11:31:22,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:44,UF,Other,3/2/2023 19:25:39,3/3/2023 14:07:00,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:44,UF,Other,3/3/2023 21:55:32,3/4/2023 9:35:41,,,,,,,UF310,,
