Input file,Event Number,Species Code,Call,Start time,End time,Comments,Image,Audio
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:14,UF,Other,6/27/2022 1:32:09.5,6/27/2022 12:52:25.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:14,UF,Other,6/28/2022 1:58:01.5,6/28/2022 4:38:41.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:14,UF,Other,6/28/2022 1:52:01.5,6/28/2022 13:10:16.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:14,UF,Other,6/28/2022 11:47:03.5,6/28/2022 13:20:11.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:14,UF,Other,6/28/2022 0:40:36.5,6/28/2022 6:29:43.5,off effort,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:15,UF,Other,6/29/2022 2:41:32.5,6/29/2022 2:41:32.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:15,UF,Other,6/29/2022 2:35:37.5,6/29/2022 12:48:28.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:15,UF,Other,6/29/2022 11:07:20.5,6/29/2022 12:46:28.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:15,UF,Other,6/29/2022 3:03:22.5,6/29/2022 4:06:52.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:16,UF,Other,6/30/2022 3:29:14.5,6/30/2022 3:29:14.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:16,UF,Other,6/30/2022 3:31:09.5,6/30/2022 4:30:39.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:16,UF,Other,6/30/2022 3:13:19.5,6/30/2022 3:13:19.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:16,UF,Other,6/30/2022 3:03:24.5,6/30/2022 12:46:31.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:17,UF,Other,7/1/2022 2:51:29.5,7/1/2022 4:54:29.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:17,UF,Other,7/1/2022 2:35:39.5,7/1/2022 2:35:39.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:17,UF,Other,7/1/2022 3:15:19.5,7/1/2022 12:14:46.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:17,UF,Other,7/1/2022 1:46:04.5,7/1/2022 8:42:32.5,off effort,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:18,UF,Other,7/2/2022 3:01:22.5,7/2/2022 12:42:28.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:18,UF,Other,7/2/2022 3:17:17.5,7/2/2022 4:22:42.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:18,UF,Other,7/2/2022 3:21:12.5,7/2/2022 12:24:38.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:18,UF,Other,7/3/2022 0:22:44.5,7/3/2022 12:16:45.5,off effort,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:18,UF,Other,7/3/2022 2:59:29.5,7/3/2022 12:34:35.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:18,UF,Other,7/3/2022 2:53:29.5,7/3/2022 4:52:29.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:19,UF,Other,7/4/2022 3:05:22.5,7/4/2022 5:12:17.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:19,UF,Other,7/4/2022 2:47:32.5,7/4/2022 12:48:29.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:29,UF,Other,7/5/2022 3:01:25.5,7/5/2022 4:52:30.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:29,UF,Other,7/5/2022 2:49:35.5,7/5/2022 12:42:31.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:29,UF,Other,7/4/2022 3:07:22.5,7/4/2022 6:07:51.5,off effort,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:29,UF,Other,7/5/2022 3:25:15.5,7/5/2022 4:18:50.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:30,UF,Other,7/6/2022 3:09:27.5,7/6/2022 4:36:42.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:30,UF,Other,7/6/2022 2:59:32.5,7/6/2022 12:42:34.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:30,UF,Other,7/6/2022 3:19:22.5,7/6/2022 4:22:47.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:32,UF,Other,7/6/2022 1:02:27.5,7/6/2022 21:04:22.5,off effort,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:36,UF,Other,7/7/2022 2:31:41.5,7/7/2022 4:38:41.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:36,UF,Other,7/7/2022 2:27:46.5,7/7/2022 12:54:28.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:36,UF,Other,7/7/2022 3:05:26.5,7/7/2022 4:12:51.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:36,UF,Other,7/7/2022 2:01:56.5,7/7/2022 12:34:38.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:41,UF,Other,7/8/2022 3:11:19.5,7/8/2022 4:50:29.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:41,UF,Other,7/8/2022 2:55:29.5,7/8/2022 12:44:29.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:41,UF,Other,7/8/2022 3:21:14.5,7/8/2022 4:18:49.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:41,UF,Other,7/8/2022 3:11:19.5,7/8/2022 12:04:49.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:41,UF,Other,7/9/2022 3:07:25.5,7/9/2022 4:32:40.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:41,UF,Other,7/9/2022 3:03:25.5,7/9/2022 12:46:31.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:42,UF,Other,7/9/2022 3:25:15.5,7/9/2022 4:12:50.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:42,UF,Other,7/9/2022 3:13:20.5,7/9/2022 12:10:46.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:43,UF,Other,7/10/2022 3:05:22.5,7/10/2022 5:02:22.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:43,UF,Other,7/10/2022 3:09:22.5,7/10/2022 12:44:29.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:43,UF,Other,7/10/2022 3:27:12.5,7/10/2022 4:38:37.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:44,UF,Other,7/10/2022 3:25:12.5,7/10/2022 12:32:34.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:44,UF,Other,7/11/2022 2:23:45.5,7/11/2022 12:44:31.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:44,UF,Other,7/11/2022 2:59:30.5,7/11/2022 5:02:25.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:44,UF,Other,7/11/2022 3:15:20.5,7/11/2022 4:22:45.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:44,UF,Other,7/11/2022 3:19:20.5,7/11/2022 12:30:36.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:47,UF,Other,7/12/2022 3:11:21.5,7/12/2022 4:44:36.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:47,UF,Other,7/12/2022 3:05:26.5,7/12/2022 12:50:27.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:47,UF,Other,7/12/2022 3:19:21.5,7/12/2022 4:24:46.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:47,UF,Other,7/12/2022 2:51:31.5,7/12/2022 12:32:37.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:54,UF,Other,7/13/2022 2:47:33.5,7/13/2022 4:28:43.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:54,UF,Other,7/13/2022 2:35:38.5,7/13/2022 13:00:19.5,bocaccio ,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:54,UF,Other,7/13/2022 2:27:43.5,7/13/2022 12:16:44.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:55,UF,Other,7/14/2022 2:25:45.5,7/14/2022 4:34:40.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:55,UF,Other,7/14/2022 1:34:10.5,7/14/2022 12:58:26.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:55,UF,Other,7/14/2022 1:46:05.5,7/14/2022 12:44:31.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:56,UF,Other,7/14/2022 2:41:35.5,7/14/2022 3:57:00.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:56,UF,Other,7/15/2022 2:53:32.5,7/15/2022 4:42:37.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:56,UF,Other,7/15/2022 2:47:37.5,7/15/2022 12:56:29.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:57,UF,Other,7/15/2022 0:14:52.5,7/15/2022 12:40:34.5,off effort,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:57,UF,Other,7/16/2022 2:57:30.5,7/16/2022 5:00:25.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:57,UF,Other,7/16/2022 2:59:30.5,7/16/2022 12:50:27.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:57,UF,Other,7/16/2022 3:21:15.5,7/16/2022 4:18:50.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:57,UF,Other,7/17/2022 3:03:24.5,7/17/2022 4:38:39.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:58,UF,Other,7/17/2022 2:29:44.5,7/17/2022 12:54:26.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:58,UF,Other,7/17/2022 3:23:14.5,7/17/2022 4:20:44.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:58,UF,Other,7/17/2022 2:03:54.5,7/17/2022 15:35:06.5,off effort,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:59,UF,Other,7/18/2022 2:37:41.5,7/18/2022 4:46:36.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:59,UF,Other,7/18/2022 2:01:56.5,7/18/2022 12:52:27.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:59,UF,Other,7/18/2022 3:01:26.5,7/18/2022 12:28:42.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:59,UF,Other,7/18/2022 3:13:21.5,7/18/2022 4:26:46.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 2:59,UF,Other,7/19/2022 2:35:38.5,7/19/2022 2:35:38.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:00,UF,Other,7/19/2022 2:09:53.5,7/19/2022 13:02:19.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:00,UF,Other,7/19/2022 2:57:28.5,7/19/2022 4:08:53.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:00,UF,Other,7/19/2022 2:09:53.5,7/19/2022 12:56:24.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:00,UF,Other,7/20/2022 3:13:20.5,7/20/2022 4:10:50.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:00,UF,Other,7/20/2022 2:25:45.5,7/20/2022 11:39:09.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:00,UF,Other,7/20/2022 2:55:30.5,7/20/2022 4:52:30.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:01,UF,Other,7/20/2022 2:23:45.5,7/20/2022 12:46:32.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:01,UF,Other,7/21/2022 3:23:14.5,7/21/2022 4:46:34.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:01,UF,Other,7/21/2022 3:21:14.5,7/21/2022 12:54:26.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:01,UF,Other,7/21/2022 3:25:14.5,7/21/2022 4:40:34.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:01,UF,Other,7/21/2022 3:23:14.5,7/21/2022 12:30:36.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:01,UF,Other,7/22/2022 3:17:19.5,7/22/2022 4:38:39.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:02,UF,Other,7/22/2022 3:11:19.5,7/22/2022 12:48:31.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:02,UF,Other,7/22/2022 3:21:14.5,7/22/2022 4:20:44.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:02,UF,Other,7/22/2022 3:21:14.5,7/22/2022 12:04:51.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:02,UF,Other,7/23/2022 3:17:22.5,7/23/2022 4:38:42.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:02,UF,Other,7/23/2022 3:11:22.5,7/23/2022 12:50:28.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:02,UF,Other,7/23/2022 0:58:32.5,7/23/2022 14:13:48.5,off effort,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:02,UF,Other,7/23/2022 3:17:22.5,7/23/2022 4:26:47.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:03,UF,Other,7/24/2022 3:13:20.5,7/24/2022 4:52:30.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:03,UF,Other,7/24/2022 3:17:20.5,7/24/2022 12:50:26.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:03,UF,Other,7/24/2022 3:15:20.5,7/24/2022 4:28:45.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:03,UF,Other,7/24/2022 3:19:20.5,7/24/2022 12:46:31.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:04,UF,Other,7/25/2022 3:09:27.5,7/25/2022 4:46:37.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:04,UF,Other,7/25/2022 1:42:07.5,7/25/2022 12:58:28.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:04,UF,Other,7/25/2022 3:23:17.5,7/25/2022 4:52:32.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:04,UF,Other,7/25/2022 4:52:32.5,7/25/2022 12:10:48.5,HF ,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:05,UF,Other,7/26/2022 3:03:25.5,7/26/2022 4:30:40.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:05,UF,Other,7/26/2022 1:40:05.5,7/26/2022 13:00:22.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:05,UF,Other,7/26/2022 3:03:25.5,7/26/2022 4:36:40.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:05,UF,Other,7/26/2022 2:55:30.5,7/26/2022 12:52:27.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:06,UF,Other,7/27/2022 2:59:29.5,7/27/2022 4:16:49.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_02_df24\MB05_02_df24_5s_1Hz_LTSA.ltsa,7/17/2023 3:06,UF,Other,7/27/2022 2:57:29.5,7/27/2022 12:48:31.5,bocaccio,,
